Model,StateNum,Probability.Cut.Off,Granularity,Window.Size,Sample.Size,BinNum,Avg.Cycle.Usage1,Avg.Cycle.Usage2,Survival.Rate,Correctly.Scheduled,Correctly.Unscheduled
AR1_logistic_lm,0,0.01,0.78125,12,100,1000,0.359960565,0.353259059,0.93518116,0.570731707,0.707177731
AR1_logistic_lm,0,0.1,0.78125,12,100,500,0.44561433,0.437458461,0.900557268,0.613105925,0.730979741
AR1_logistic_lm,0,0.1,0.78125,12,100,1000,0.462038883,0.453292849,0.893534389,0.613105925,0.730979741
AR1_logistic_lm,0,0.75,0.78125,12,100,500,0.492070454,0.48184887,0.720771676,0.181318999,0.820561644
AR1_logistic_lm,0,0.75,0.78125,12,100,1000,0.501300111,0.490711607,0.725970516,0.181318999,0.820561644
AR1_logistic_lm,0,0.005,1.5625,12,100,500,0.30968908,0.303901442,0.95163583,0.585,0.731888046
AR1_logistic_lm,0,0.005,1.5625,12,100,1000,0.33371193,0.327548785,0.943841796,0.585,0.731888046
AR1_logistic_lm,0,0.01,1.5625,12,100,500,0.335274471,0.329072151,0.941689703,0.570731707,0.731884944
AR1_logistic_lm,0,0.01,1.5625,12,100,1000,0.358367694,0.351680187,0.936960952,0.570731707,0.731884944
AR1_logistic_lm,0,0.1,1.5625,12,100,500,0.444473385,0.4363574,0.905879288,0.602122016,0.756570389
AR1_logistic_lm,0,0.1,1.5625,12,100,1000,0.460427637,0.451759621,0.894700901,0.602122016,0.756570389
AR1_logistic_lm,0,0.75,1.5625,12,100,500,0.502982964,0.492655277,0.730683846,0.17876167,0.852696243
AR1_logistic_lm,0,0.75,1.5625,12,100,1000,0.511454885,0.500891599,0.733555576,0.17876167,0.852696243
AR1_logistic_lm,0,0.005,3.125,12,100,500,0.306575226,0.300847399,0.953773143,0.585,0.778029191
AR1_logistic_lm,0,0.005,3.125,12,100,1000,0.330279247,0.324100626,0.950606112,0.585,0.778029191
AR1_logistic_lm,0,0.01,3.125,12,100,500,0.331929497,0.3256745,0.947622711,0.570731707,0.7780275
AR1_logistic_lm,0,0.01,3.125,12,100,1000,0.355647119,0.348967224,0.944201851,0.570731707,0.7780275
AR1_logistic_lm,0,0.1,3.125,12,100,500,0.442447073,0.434225135,0.910689744,0.577284372,0.804236441
AR1_logistic_lm,0,0.1,3.125,12,100,1000,0.458555913,0.449899362,0.902022748,0.577284372,0.804236441
AR1_logistic_lm,0,0.75,3.125,12,100,500,0.52068785,0.509905504,0.741892436,0.152032268,0.901860685
AR1_logistic_lm,0,0.75,3.125,12,100,1000,0.525154663,0.514164025,0.745670737,0.152032268,0.901860685
AR1_logistic_lm,0,0.005,0,36,100,500,0.134358026,0.130465477,0.912991224,0.222543353,0.87296338
AR1_logistic_lm,0,0.005,0,36,100,1000,0.147245963,0.143060327,0.915359045,0.222543353,0.87296338
AR1_logistic_lm,0,0.01,0,36,100,500,0.149543328,0.145202214,0.904714393,0.231213873,0.873179186
AR1_logistic_lm,0,0.01,0,36,100,1000,0.162684548,0.15809235,0.905579332,0.231213873,0.873179186
AR1_logistic_lm,0,0.1,0,36,100,500,0.227428872,0.220825706,0.879293367,0.181132075,0.882443466
AR1_logistic_lm,0,0.1,0,36,100,1000,0.236496523,0.2298024,0.876623115,0.181132075,0.882443466
AR1_logistic_lm,0,0.75,0,36,100,500,0.336646335,0.326553932,0.749460341,0.071180556,0.9298962
AR1_logistic_lm,0,0.75,0,36,100,1000,0.340079499,0.329703739,0.750706539,0.071180556,0.9298962
AR1_logistic_lm,0,0.005,0.78125,36,100,500,0.133239687,0.129298211,0.916455815,0.222543353,0.885391105
AR1_logistic_lm,0,0.005,0.78125,36,100,1000,0.146399264,0.14217588,0.918769122,0.222543353,0.885391105
AR1_logistic_lm,0,0.01,0.78125,36,100,500,0.14824169,0.143900514,0.908765793,0.231213873,0.885612083
AR1_logistic_lm,0,0.01,0.78125,36,100,1000,0.161650259,0.157107667,0.912101196,0.231213873,0.885612083
AR1_logistic_lm,0,0.1,0.78125,36,100,500,0.226411646,0.219936204,0.885620362,0.179422836,0.894917645
AR1_logistic_lm,0,0.1,0.78125,36,100,1000,0.235562883,0.228939595,0.878899994,0.179422836,0.894917645
AR1_logistic_lm,0,0.75,0.78125,36,100,500,0.33961553,0.329400886,0.757336444,0.06874116,0.94201621
AR1_logistic_lm,0,0.75,0.78125,36,100,1000,0.34209578,0.331761449,0.758502053,0.06874116,0.94201621
AR1_logistic_lm,0,0.005,1.5625,36,100,500,0.132112118,0.128186471,0.918304202,0.222543353,0.890251609
AR1_logistic_lm,0,0.005,1.5625,36,100,1000,0.145026149,0.140813691,0.915685353,0.222543353,0.890251609
AR1_logistic_lm,0,0.01,1.5625,36,100,500,0.147101886,0.14278347,0.904636039,0.231213873,0.89047461
AR1_logistic_lm,0,0.01,1.5625,36,100,1000,0.160728634,0.156152104,0.914093783,0.231213873,0.89047461
AR1_logistic_lm,0,0.1,1.5625,36,100,500,0.225081667,0.218579905,0.888314707,0.179422836,0.899848806
AR1_logistic_lm,0,0.1,1.5625,36,100,1000,0.234312005,0.227629909,0.878187691,0.179422836,0.899848806
AR1_logistic_lm,0,0.75,1.5625,36,100,500,0.341283133,0.331089909,0.764296481,0.067317073,0.947015323
AR1_logistic_lm,0,0.75,1.5625,36,100,1000,0.344250461,0.334002907,0.765986488,0.067317073,0.947015323
AR1_logistic_lm,0,0.005,3.125,36,100,500,0.130257208,0.126287768,0.919484938,0.222543353,0.903542955
AR1_logistic_lm,0,0.005,3.125,36,100,1000,0.14304018,0.138827619,0.923077836,0.222543353,0.903542955
AR1_logistic_lm,0,0.01,3.125,36,100,500,0.145122129,0.140913231,0.915381631,0.231213873,0.903771488
AR1_logistic_lm,0,0.01,3.125,36,100,1000,0.158227369,0.153697566,0.921892093,0.231213873,0.903771488
AR1_logistic_lm,0,0.1,3.125,36,100,500,0.222354246,0.215882224,0.889697592,0.179422836,0.913263916
AR1_logistic_lm,0,0.1,3.125,36,100,1000,0.232695158,0.226089187,0.884507617,0.179422836,0.913263916
